,logFC,AveExpr,t,P.Value,adj.P.Val,B,Comparison
Q9HAB8,-0.0452105998444648,0.862213513673625,-1.1270933583486,0.302606080368168,0.93773588490771,-4.93918668939984,OnlyComparison
Q7Z3E5,-0.0452413324254691,-0.916539367350705,-1.21988394619306,0.268125197605006,0.93773588490771,-4.85631169882486,OnlyComparison
Q9Y4B6,-0.0453020603750133,-0.108017996621767,-0.662292831770429,0.532299467695256,0.93773588490771,-5.28517988843578,OnlyComparison
Q01167,-0.0453251913347495,-0.221130868361805,-1.44191608793312,0.199247133065382,0.93773588490771,-4.64523225941003,OnlyComparison
Q6ULP2,-0.0453321661689599,-1.29088461774918,-0.714815657244108,0.501484557537,0.93773588490771,-5.25304801935066,OnlyComparison
Q9Y2X7,-0.0453388256252725,0.705463841415718,-0.785581192719572,0.4618974729886,0.93773588490771,-5.20663215726998,OnlyComparison
P43155,-0.0455011889294515,-0.221084627302265,-1.18896592816557,0.279219828395858,0.93773588490771,-4.88432613953433,OnlyComparison
P09234,-0.0455114300934849,-0.822790936280817,-0.63304914712205,0.549973419559297,0.93773588490771,-5.30217752003213,OnlyComparison
O15075,-0.045518006777413,1.34430679631486,-0.701736452419896,0.509045204175692,0.93773588490771,-5.26123858306279,OnlyComparison
P27361,-0.045523511042299,0.492136866164734,-0.94502001145456,0.381009505918078,0.93773588490771,-5.09000254544699,OnlyComparison
O94766,-0.0455548876862487,0.388113918496035,-0.768310471480259,0.471351866820104,0.93773588490771,-5.2182809251516,OnlyComparison
O14562,-0.0455819541570455,1.13146117015557,-0.957634350603115,0.375102577636973,0.93773588490771,-5.08011938352433,OnlyComparison
Q99856,-0.0456287440127487,-0.0373193449241821,-0.582063165626989,0.581647280074226,0.93773588490771,-5.3302328833027,OnlyComparison
Q08357,-0.0456654638651313,-1.14937970678323,-0.555038240740631,0.598866600935256,0.93773588490771,-5.34426823546061,OnlyComparison
Q08257,-0.0456732584506518,0.780026950804311,-1.06545006119358,0.327520253747579,0.93773588490771,-4.99212340183795,OnlyComparison
Q8TEX9,-0.0457289540975971,-0.434291090627216,-0.875150588083655,0.415033474570003,0.93773588490771,-5.14305933165955,OnlyComparison
Q70UQ0,-0.0457447989086354,-0.196728247635689,-0.949297868586855,0.378998256520162,0.93773588490771,-5.0866610386748,OnlyComparison
Q8N3Y1,-0.0457464618137919,-1.24239370280435,-0.921747842952126,0.392096078635277,0.93773588490771,-5.10799607354152,OnlyComparison
O95433,-0.04574809682361,0.0856218263567302,-0.813226354116332,0.447044417076154,0.93773588490771,-5.18756779896176,OnlyComparison
P46087,-0.0457506032160888,0.704783789653334,-1.04407233996253,0.336545452607132,0.93773588490771,-5.01005255410389,OnlyComparison
Q8IWQ3,-0.045768636302692,-0.324208853898191,-0.700533217439934,0.509744536211139,0.93773588490771,-5.26198584903483,OnlyComparison
A5YKK6,-0.0457734607918666,0.397881611015675,-0.605962656595972,0.566666121555687,0.93773588490771,-5.31733548596211,OnlyComparison
Q9Y2E5,-0.0458209833642815,-0.0111950229844096,-1.21843485694407,0.268636543555654,0.93773588490771,-4.85763321965687,OnlyComparison
Q9UPQ9,-0.0458224610424779,-0.321825811645566,-1.23125139452566,0.264143152607438,0.93773588490771,-4.845916557712,OnlyComparison
P98179,-0.0458289836974564,-0.175588529502651,-0.430090714928642,0.682096906657063,0.942710200629587,-5.40129947701362,OnlyComparison
Q15427,-0.0459095624664205,-0.0392981732765898,-1.45247222335693,0.196413161721968,0.93773588490771,-4.63482959905761,OnlyComparison
Q9Y624,-0.0459466162965956,-1.17135821734513,-0.673924666516066,0.525371541697039,0.93773588490771,-5.27823955409869,OnlyComparison
Q8NDC4,-0.0459707137102108,-1.85866208853398,-0.246002395891531,0.813851736393264,0.965264807068763,-5.46032948313806,OnlyComparison
O43602,-0.0459783601521297,1.74576376269293,-1.01897965913914,0.34739567730773,0.93773588490771,-5.03080156267978,OnlyComparison
Q8WUH2,-0.0460216507157487,-1.10949205708249,-1.1129013811395,0.308197384394165,0.93773588490771,-4.9515319268799,OnlyComparison
P51553,-0.0460843201303862,0.171946386110835,-1.07843926593271,0.32213401509205,0.93773588490771,-4.98111923970269,OnlyComparison
Q6PML9,-0.0461209791372723,0.0512696468420096,-1.48657489293032,0.187510600797031,0.93773588490771,-4.60103447448742,OnlyComparison
Q9NWT6,-0.0461793632843726,-0.723057293993253,-0.682113835945653,0.5205292188374,0.93773588490771,-5.2732928678718,OnlyComparison
Q9BYV8,-0.046183952111768,0.332767672359313,-0.895238485158904,0.405024175141474,0.93773588490771,-5.1281043946145,OnlyComparison
P07305,-0.0462209245808465,1.61457312541622,-1.37849973286787,0.217077216998876,0.93773588490771,-4.70709846475455,OnlyComparison
Q147X3,-0.046258849518615,-0.0382708624253363,-1.20109453127687,0.274821290794081,0.93773588490771,-4.87338244086916,OnlyComparison
P82650,-0.0462720636829707,-0.189928128304235,-1.39551721773362,0.212154823095957,0.93773588490771,-4.69060702134972,OnlyComparison
P67809,-0.0462879913949362,0.783452531652062,-0.889557273170434,0.407836359037511,0.93773588490771,-5.13235890227345,OnlyComparison
P48509,-0.0462887409035934,0.0824013278203099,-0.763953059534423,0.473758433726397,0.93773588490771,-5.22118768271558,OnlyComparison
P54727,-0.0463552362666764,1.06528635443678,-0.975302195155881,0.366949850091444,0.93773588490771,-5.06612634370985,OnlyComparison
Q8N9R8,-0.0463819304051522,0.391218293050004,-0.682927708510685,0.520049561982998,0.93773588490771,-5.27279853120434,OnlyComparison
Q53GL0,-0.0464078599465335,-0.641419599013376,-0.86512045096887,0.420099995820642,0.93773588490771,-5.15043348766188,OnlyComparison
Q5JRX3,-0.0464092351485705,0.276572393849967,-1.04958561221161,0.334198692554357,0.93773588490771,-5.00545055507995,OnlyComparison
Q6YN16,-0.0464441715553645,-0.621786420758945,-0.62518598622716,0.554787608097397,0.93773588490771,-5.30663642141146,OnlyComparison
A7KAX9,-0.0464798166333107,-1.16186316752297,-0.895370094698768,0.404959202795011,0.93773588490771,-5.12800560388538,OnlyComparison
Q96ST3,-0.0465072420760353,0.344037103571955,-1.15984641538217,0.290027303998455,0.93773588490771,-4.91035128281246,OnlyComparison
Q9H267,-0.0465404989114865,0.131658577319784,-1.12771567772001,0.302362861570894,0.93773588490771,-4.93864325276576,OnlyComparison
Q9H1E5,-0.0465730578275322,0.182744795326276,-0.860881761041943,0.42225485244391,0.93773588490771,-5.15353092030238,OnlyComparison
Q9UGU0,-0.0465923234530867,-0.796616548052529,-1.18396471131512,0.281051097151666,0.93773588490771,-4.88882118569269,OnlyComparison
P19086,-0.0466076564466148,0.886033305459283,-1.60102127188993,0.160317394282622,0.93773588490771,-4.48576669824702,OnlyComparison
Q9HBF4,-0.046662076747119,-0.264531136398831,-1.00283073347685,0.354526220652164,0.93773588490771,-5.04398146594451,OnlyComparison
Q13885,-0.0467256208377236,1.81489348307444,-0.886987451209038,0.409113237220673,0.93773588490771,-5.13427692726576,OnlyComparison
Q9UQ88,-0.0467292201702778,-1.10801444497674,-0.708299847086035,0.505241703715748,0.93773588490771,-5.2571438803235,OnlyComparison
Q8N257,-0.0467347074723381,1.05899675932577,-1.42237834297058,0.204591933563331,0.93773588490771,-4.66440969501373,OnlyComparison
Q7Z3T8,-0.0467583029528029,-1.38633978713987,-1.03910452835301,0.338671488899363,0.93773588490771,-5.01418606545089,OnlyComparison
Q676U5,-0.0467636136358515,-0.534295585959022,-1.09466523238858,0.315508421575522,0.93773588490771,-4.96725844502858,OnlyComparison
Q9NZJ5,-0.0468153889930984,-0.378571370909882,-0.598237004343539,0.571483215168834,0.93773588490771,-5.32155397220576,OnlyComparison
P13807,-0.0468309147898964,0.137239598431087,-0.919036894575512,0.393403504361014,0.93773588490771,-5.11007158644233,OnlyComparison
A6NIH7,-0.0469154270267516,-0.583426714037507,-0.770044666113662,0.470396459209056,0.93773588490771,-5.21712044223561,OnlyComparison
Q92925,-0.0469262710484455,-0.556079029142903,-0.581230695048256,0.582173312787754,0.93773588490771,-5.33067396774269,OnlyComparison
Q9BW92,-0.0469409101429072,-1.27907680329429,-0.994234370552905,0.358369341968098,0.93773588490771,-5.05094076029977,OnlyComparison
Q9Y2V2,-0.0469768601055933,0.765307028359292,-0.98328265712541,0.363313326032632,0.93773588490771,-5.05974904645045,OnlyComparison
Q96CN4,-0.0469907652269935,-0.690737395988428,-1.0857445544752,0.319136930838865,0.93773588490771,-4.97489440207207,OnlyComparison
O14523,-0.0470572520754936,-0.228966883363424,-0.666658943742836,0.529692159379192,0.93773588490771,-5.28258664049919,OnlyComparison
P48426,-0.0470985216572051,-0.694952679126259,-0.702271408537047,0.508734486691541,0.93773588490771,-5.26090601149336,OnlyComparison
Q2TAA2,-0.0471130125479932,-0.0405531799787868,-0.96094572199334,0.373563858681796,0.93773588490771,-5.07751004887728,OnlyComparison
Q9NQW7,-0.0471223973983832,0.99024636261276,-1.19322777256542,0.277667385480099,0.93773588490771,-4.8804875015846,OnlyComparison
P13861,-0.0473722901097799,1.25776035718761,-1.65088951076787,0.149678082045747,0.93773588490771,-4.43479094104755,OnlyComparison
Q9BWM7,-0.0473868833029348,0.32616072757341,-1.14370105265153,0.296171513114587,0.93773588490771,-4.92462462576014,OnlyComparison
Q9H981,-0.0474020167070615,-0.884751999511601,-0.763153543605913,0.474200927126598,0.93773588490771,-5.22171960673962,OnlyComparison
Q8TDD1,-0.0474465240253599,-0.00349527859542099,-1.1613531922695,0.289459451714213,0.93773588490771,-4.90901344422698,OnlyComparison
Q9BQG2,-0.0475132127382131,-0.78780455339597,-0.753492259624195,0.479570662520232,0.93773588490771,-5.22811237234647,OnlyComparison
P78330,-0.0475292006091463,-0.713874183937899,-0.956665484017855,0.375553722964126,0.93773588490771,-5.08088167480863,OnlyComparison
Q9H8H2,-0.0476056059677082,-0.443761737792154,-0.974679377631119,0.367234857586682,0.93773588490771,-5.06662257096565,OnlyComparison
Q99608,-0.047612594584262,-0.970645097995175,-0.86621450095953,0.419545133022764,0.93773588490771,-5.14963218385474,OnlyComparison
Q9Y485,-0.0476160868998377,-1.12135313097136,-0.606217351517753,0.5665077344402,0.93773588490771,-5.31719561547297,OnlyComparison
Q9HB90;Q9NQL2,-0.0476322667266623,-0.648532756574526,-0.612474149994312,0.562625271900837,0.93773588490771,-5.31374363944226,OnlyComparison
Q13867,-0.0476530264942452,1.09043624879323,-0.816020441856561,0.445562493769829,0.93773588490771,-5.18561275432068,OnlyComparison
Q9HB40,-0.0477046798069119,-0.32479838269271,-0.966836127519384,0.370838934241932,0.93773588490771,-5.072853250635,OnlyComparison
Q96GQ5,-0.0477990414811029,0.877824147157247,-0.561812379180634,0.594522922691692,0.93773588490771,-5.34080533686617,OnlyComparison
P16083,-0.0478181611453082,-0.636857286372467,-0.643401774927525,0.543674934090604,0.93773588490771,-5.29623453463526,OnlyComparison
A6NHQ2,-0.0478223706850374,0.647068807448507,-1.29570831290732,0.242527527267921,0.93773588490771,-4.78605960834072,OnlyComparison
Q9NRX5,-0.0479008802926216,0.0732093661328428,-0.955799400128829,0.375957366776622,0.93773588490771,-5.08156264954294,OnlyComparison
P27487,-0.0479071504984305,0.216367331228458,-1.28248165145184,0.246831394994292,0.93773588490771,-4.7984645409228,OnlyComparison
Q8IZD0,-0.0479293164412886,-0.284197483512032,-1.2224545679963,0.26722016919872,0.93773588490771,-4.85396535334364,OnlyComparison
Q9UHQ9,-0.047968383668248,0.282684261593518,-0.912047724465605,0.396789601022861,0.93773588490771,-5.11540251507214,OnlyComparison
Q9H269,-0.0479933308060171,0.178894823792963,-1.46412147915079,0.193328973012204,0.93773588490771,-4.62331718832749,OnlyComparison
O15504,-0.0480207501214174,-0.468954364290586,-0.713424361793394,0.502285232574237,0.93773588490771,-5.25392516457604,OnlyComparison
Q9NQR4,-0.0480235520041243,0.343395383940941,-1.43196599165442,0.201952854443525,0.93773588490771,-4.65501141717721,OnlyComparison
Q99418;O43739,-0.0480394120081555,-1.65504894129587,-0.480202421741513,0.648031065453161,0.942710200629587,-5.38001050919842,OnlyComparison
P55039,-0.0480613258635209,0.407208324525278,-0.586704779186886,0.578719437711602,0.93773588490771,-5.3277634103103,OnlyComparison
P47914,-0.0480972115233298,1.20681202745466,-0.823865711878077,0.441420479529963,0.93773588490771,-5.18009600826802,OnlyComparison
Q9H013,-0.048164870384662,-1.49434864251634,-0.785395836574309,0.461998227049794,0.93773588490771,-5.20675825239558,OnlyComparison
Q49A26,-0.0482218409709493,-0.361630453189592,-0.651199069501639,0.538961194565872,0.93773588490771,-5.29170447270607,OnlyComparison
P15924,-0.0482747704719328,1.954607192126,-0.293516955702242,0.778981302636001,0.96164965975896,-5.44805628138237,OnlyComparison
