kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
PKACG	AGC	10	94	0	15	83	5426	6.9546270187131505	2.7979731441446662	0.00000318866576223163	0.00007432044045816798	5.496391001367242	4.1288917251717745	2.1791164658634536	1.1237433053264227	0.999999999985308	1.000000000015329	6.380665547990007e-12	6.657331098046247e-12	upregulated set	6.9546270187131505	2.7979731441446662	0.00000318866576223163	0.00007432044045816798	5.496391001367242	4.1288917251717745
ZAK	TKL	0	94	0	15	92	5426	0.3137141535615171	-1.6724774754527842	0.20322427717338215	0.3872764527266339	0.692024412467591	0.4119789082857375	1.9659420289855072	0.9752207806163347	0.9999999999707176	1.000000000015329	1.2717164898104324e-11	6.657331098046247e-12	downregulated set	0.5086619977884261	-0.9752207806163347	0.9999999999707176	1.000000000015329	1.2717164898104324e-11	6.657331098046247e-12
P38B	CMGC	9	94	2	15	599	5426	0.8672965580932761	-0.20540271074224445	0.403596558212511	0.5387213970854221	0.39405254599233175	0.2686357746831495	1.2077907623817474	0.272370543884562	0.5056471719290292	1.000000000015329	0.29615241741385756	6.657331098046247e-12	downregulated set	0.8279579800958348	-0.272370543884562	0.5056471719290292	1.000000000015329	0.29615241741385756	6.657331098046247e-12
P38A	CMGC	10	94	3	15	479	5426	1.2050815084617776	0.26913072975541086	0.31963457687021213	0.5044233166233035	0.49534624646790665	0.2972048466691512	2.265553235908142	1.1798633916583237	0.14165060490676012	1.000000000015329	0.8487815665222447	6.657331098046247e-12	downregulated set	0.4413932915591596	-1.1798633916583237	0.14165060490676012	1.000000000015329	0.8487815665222447	6.657331098046247e-12
P38D	CMGC	10	94	2	15	706	5426	0.8176119582906395	-0.29051179777958924	0.30985307375112914	0.49413411235048493	0.5088441912795665	0.3061551637300904	1.0247403210576016	0.03525836340216742	0.5995413719354086	1.000000000015329	0.2221808426180043	6.657331098046247e-12	downregulated set	0.9758569848875782	-0.03525836340216742	0.5995413719354086	1.000000000015329	0.2221808426180043	6.657331098046247e-12
PKACA	AGC	8	94	0	15	111	5426	4.160245351734713	2.056668614254123	0.0008733520747644017	0.009080294718834769	3.0588106436906455	2.04190005536807	1.6294294294294294	0.7043668703232416	0.9999999999701749	1.000000000015329	1.2952894747310241e-11	6.657331098046247e-12	upregulated set	4.160245351734713	2.056668614254123	0.0008733520747644017	0.009080294718834769	3.0588106436906455	2.04190005536807
PKACB	AGC	9	94	0	15	111	5426	4.680276020701553	2.2265936156964354	0.00018079982366722838	0.0024901066623259182	3.7428019974247433	2.6037820497446442	1.6294294294294294	0.7043668703232416	0.9999999999701749	1.000000000015329	1.2952894747310241e-11	6.657331098046247e-12	upregulated set	4.680276020701553	2.2265936156964354	0.00018079982366722838	0.0024901066623259182	3.7428019974247433	2.6037820497446442
TBK1	Other	1	94	0	15	247	5426	0.23369799293651478	-2.097282750980449	0.07038978254771872	0.21250684831829758	1.1524903764428907	0.6726270696657973	0.7322537112010796	-0.4495844949113301	0.4976786472744278	1.000000000015329	0.3030509921067346	6.657331098046247e-12	downregulated set	1.3656468853667527	0.4495844949113301	0.4976786472744278	1.000000000015329	0.3030509921067346	6.657331098046247e-12
AKT2	AGC	0	94	0	15	40	5426	0.7215425531914893	-0.47084361428313376	0.5018341254355569	0.5781587072508507	0.2994398093736675	0.23795292936112036	4.5216666666666665	2.1768546417859853	0.9999999999988627	1.000000000015329	4.939285283688745e-13	6.657331098046247e-12	downregulated set	0.22115739034279397	-2.1768546417859853	0.9999999999988627	1.000000000015329	4.939285283688745e-13	6.657331098046247e-12
AKT3	AGC	0	94	0	15	43	5426	0.6712023750618507	-0.5751802740978691	0.47644569999680314	0.5745545653355343	0.3219865882796384	0.24066872015442495	4.206201550387597	2.0725179819712496	0.9999999999945373	1.000000000015329	2.372438433220877e-12	6.657331098046247e-12	downregulated set	0.2377441946185035	-2.0725179819712496	0.9999999999945373	1.000000000015329	2.372438433220877e-12	6.657331098046247e-12
P38G	CMGC	6	94	2	15	623	5426	0.5559236364878248	-0.847041371698617	0.07673504645163132	0.22206051592559928	1.1150062396458893	0.6535286554994462	1.161262707330123	0.21569438364934557	0.5277317401535676	1.000000000015329	0.27758678461952624	6.657331098046247e-12	downregulated set	0.861131588647254	-0.21569438364934557	0.5277317401535676	1.000000000015329	0.27758678461952624	6.657331098046247e-12
AKT1	AGC	0	94	0	15	40	5426	0.7215425531914893	-0.47084361428313376	0.5018341254355569	0.5781587072508507	0.2994398093736675	0.23795292936112036	4.5216666666666665	2.1768546417859853	0.9999999999988627	1.000000000015329	4.939285283688745e-13	6.657331098046247e-12	downregulated set	0.22115739034279397	-2.1768546417859853	0.9999999999988627	1.000000000015329	4.939285283688745e-13	6.657331098046247e-12
DRAK1	CAMK	5	94	0	15	126	5426	2.290611279972982	1.1957326519916744	0.07182140968405676	0.21335183464969804	1.1437460749548796	0.6709036182144922	1.4354497354497353	0.5215028131734311	0.9999999999684075	1.000000000015329	1.3720451194336901e-11	6.657331098046247e-12	upregulated set	2.290611279972982	1.1957326519916744	0.07182140968405676	0.21335183464969804	1.1437460749548796	0.6709036182144922
PDK1	AGC	2	94	0	15	129	5426	0.8949365000824674	-0.16014277481902545	0.6132562609669586	0.6363583803869468	0.212358009221012	0.19629823216712528	1.4020671834625322	0.4875554812500934	0.9999999999792105	1.000000000015329	9.02875698756564e-12	6.657331098046247e-12	downregulated set	0.7132325838555106	-0.4875554812500934	0.9999999999792105	1.000000000015329	9.02875698756564e-12	6.657331098046247e-12
PKG1	AGC	4	94	0	15	122	5426	1.8925706313219393	0.9203471430413424	0.16668219078303662	0.3527954447113263	0.7781108000390266	0.4524770311068464	1.4825136612021856	0.5680453991104613	0.9999999999525041	1.000000000015329	2.0627205591931302e-11	6.657331098046247e-12	upregulated set	1.8925706313219393	0.9203471430413424	0.16668219078303662	0.3527954447113263	0.7781108000390266	0.4524770311068464
PKG2	AGC	12	94	0	15	98	5426	7.068171949630916	2.8213371372101768	2.6076910647005195e-7	0.000007901303926042575	6.583743861116139	5.102301232613835	1.8455782312925169	0.8840728925581394	0.9999999999858233	1.000000000015329	6.156845142999759e-12	6.657331098046247e-12	upregulated set	7.068171949630916	2.8213371372101768	2.6076910647005195e-7	0.000007901303926042575	6.583743861116139	5.102301232613835
DAPK1	CAMK	9	94	0	15	147	5426	3.5340859748154583	1.8213371372101768	0.0012464423052104571	0.010790629099393385	2.9043278191326323	1.966953234980603	1.2303854875283446	0.2991103918369832	0.9999999999724346	1.000000000015329	1.19714986845708e-11	6.657331098046247e-12	upregulated set	3.5340859748154583	1.8213371372101768	0.0012464423052104571	0.010790629099393385	2.9043278191326323	1.966953234980603
DAPK2	CAMK	6	94	0	15	132	5426	2.6237911025145064	1.3916528619669313	0.029597214931568427	0.11209945155331542	1.5287491536963997	0.9503965121860384	1.3702020202020202	0.45438861731489416	0.9999999999834338	1.000000000015329	7.19460614614703e-12	6.657331098046247e-12	upregulated set	2.6237911025145064	1.3916528619669313	0.029597214931568427	0.11209945155331542	1.5287491536963997	0.9503965121860384
DAPK3	CAMK	9	94	0	15	140	5426	3.7107902735562313	1.8917264651015746	0.0008990390810727493	0.009080294718834769	3.046221429150713	2.04190005536807	1.291904761904762	0.36949971972838114	0.9999999999899049	1.000000000015329	4.384266610333322e-12	6.657331098046247e-12	upregulated set	3.7107902735562313	1.8917264651015746	0.0008990390810727493	0.009080294718834769	3.046221429150713	2.04190005536807
STLK3	STE	2	94	1	15	233	5426	0.4954798648525249	-1.0131016640500516	0.2290011731188171	0.4092961360620102	0.6401622928665578	0.38796235526889683	1.5525035765379112	0.6345965920190673	0.4832797831239957	1.000000000015329	0.31580137217197074	6.657331098046247e-12	downregulated set	0.6441208993733875	-0.6345965920190673	0.4832797831239957	1.000000000015329	0.31580137217197074	6.657331098046247e-12
HASPIN	Other	2	94	0	15	195	5426	0.5920349154391708	-0.756245833145382	0.3414588864933381	0.5119598576060637	0.46666158025177096	0.2907640903984616	0.9275213675213674	-0.10854757707626332	0.5780046194603272	1.000000000015329	0.23806869064848032	6.657331098046247e-12	downregulated set	1.0781422779211207	0.10854757707626332	0.5780046194603272	1.000000000015329	0.23806869064848032	6.657331098046247e-12
PASK	CAMK	9	94	0	15	237	5426	2.192028009695664	1.132266233148282	0.02343299545912975	0.09342365294889887	1.6301721916327006	1.029543155411187	0.7631504922644163	-0.3899605122249115	0.5122666099179664	1.000000000015329	0.29050395097700016	6.657331098046247e-12	upregulated set	2.192028009695664	1.132266233148282	0.02343299545912975	0.09342365294889887	1.6301721916327006	1.029543155411187
MPSK1	Other	1	94	0	15	201	5426	0.28718111569810517	-1.7999672105747002	0.13515043193180676	0.31500446827182654	0.8691825619867098	0.5016832857912417	0.8998341625207296	-0.15226895450558123	0.5681543663556009	1.000000000015329	0.24553365135195998	6.657331098046247e-12	downregulated set	1.1113158864725399	0.15226895450558123	0.5681543663556009	1.000000000015329	0.24553365135195998	6.657331098046247e-12
AMPKA2	CAMK	7	94	1	15	227	5426	1.780016871309401	0.8318909153709179	0.10274247529257895	0.25952961913942896	0.9882499753747885	0.5858130705910246	1.5935389133627018	0.6722342493824326	0.47426394609246514	1.000000000015329	0.32397988949159345	6.657331098046247e-12	upregulated set	1.780016871309401	0.8318909153709179	0.10274247529257895	0.25952961913942896	0.9882499753747885	0.5858130705910246
PRKD3	CAMK	4	94	0	15	105	5426	2.198986828774063	1.1368389629381062	0.11431649371223913	0.2839171934000693	0.9418911045877926	0.5468083067602358	1.7225396825396824	0.7845372190072247	0.9999999999852349	1.000000000015329	6.412391921640078e-12	6.657331098046247e-12	upregulated set	2.198986828774063	1.1368389629381062	0.11431649371223913	0.2839171934000693	0.9418911045877926	0.5468083067602358
ULK2	Other	2	94	0	15	146	5426	0.7907315651413581	-0.33874007827578867	0.5357172857050937	0.5947830238357652	0.2710643402517008	0.22564143550930393	1.238812785388128	0.3089581777933304	0.999999999973752	1.000000000015329	1.139936319864934e-11	6.657331098046247e-12	downregulated set	0.807224474751198	-0.3089581777933304	0.999999999973752	1.000000000015329	1.139936319864934e-11	6.657331098046247e-12
AMPKA1	CAMK	8	94	1	15	240	5426	1.924113475177305	0.9441938849957103	0.059488530728123136	0.19750207876666215	1.2255667573239584	0.7044283289380808	1.5072222222222222	0.5918921410648291	0.49361581677562916	1.000000000015329	0.3066109327910156	6.657331098046247e-12	upregulated set	1.924113475177305	0.9441938849957103	0.059488530728123136	0.19750207876666215	1.2255667573239584	0.7044283289380808
PRKD2	CAMK	5	94	0	15	147	5426	1.963381097119699	0.9733402306552268	0.11641434616086241	0.2867768039572464	0.9339934967086191	0.542455979645712	1.2303854875283446	0.2991103918369832	0.9999999999724346	1.000000000015329	1.19714986845708e-11	6.657331098046247e-12	upregulated set	1.963381097119699	0.9733402306552268	0.11641434616086241	0.2867768039572464	0.9339934967086191	0.542455979645712
ULK1	Other	2	94	1	15	183	5426	0.6308568771073131	-0.6646153576798137	0.3841154310832957	0.5347284412413053	0.4155382455562224	0.2718667159451717	1.9766848816029146	0.9830828983893053	0.4035213642841429	1.000000000015329	0.3941334667781231	6.657331098046247e-12	downregulated set	0.5058975304091411	-0.9830828983893053	0.4035213642841429	1.000000000015329	0.3941334667781231	6.657331098046247e-12
PRKD1	CAMK	7	94	0	15	253	5426	1.597090236313178	0.6754458279675227	0.15322651767830744	0.33401176155774936	0.8146660683537281	0.4762382401055181	0.7148880105401845	-0.48421083802096254	0.48911295617226447	1.000000000015329	0.3105908329472804	6.657331098046247e-12	upregulated set	1.597090236313178	0.6754458279675227	0.15322651767830744	0.33401176155774936	0.8146660683537281	0.4762382401055181
WNK4	Other	1	94	0	15	118	5426	0.48918139199423005	-1.0315585687576128	0.3935770590519839	0.5347284412413053	0.40497022380140335	0.2718667159451717	1.532768361581921	0.6161396873115064	0.9999999999631082	1.000000000015329	1.6021915126091784e-11	6.657331098046247e-12	downregulated set	0.6524143015112421	-0.6161396873115064	0.9999999999631082	1.000000000015329	1.6021915126091784e-11	6.657331098046247e-12
NLK	CMGC	8	94	1	15	479	5426	0.9640652067694221	-0.05279736513195154	0.5496221024784103	0.6012111806893802	0.2599358108986501	0.2209729514607936	0.7551844119693807	-0.40509910906283264	0.6132989558342619	1.000000000015329	0.21232777471541636	6.657331098046247e-12	upregulated set	0.9640652067694221	-0.05279736513195154	0.5496221024784103	0.6012111806893802	0.2599358108986501	0.2209729514607936
TTBK1	CK1	8	94	0	15	189	5426	2.4433186986378477	1.2888420563831562	0.01842754180590651	0.08724289323733864	1.734532594858708	1.0592699403402903	0.9569664902998237	-0.06345968754772494	0.5880140803435119	1.000000000015329	0.23061227436216747	6.657331098046247e-12	upregulated set	2.4433186986378477	1.2888420563831562	0.01842754180590651	0.08724289323733864	1.734532594858708	1.0592699403402903
TTBK2	CK1	8	94	0	15	199	5426	2.3205388645354432	1.21445986006058	0.024030685749716497	0.094562308859274	1.6192338358099791	1.024281932480156	0.9088777219430486	-0.1378418838703012	0.5714202402860578	1.000000000015329	0.24304438052858995	6.657331098046247e-12	upregulated set	2.3205388645354432	1.21445986006058	0.024030685749716497	0.094562308859274	1.6192338358099791	1.024281932480156
NUAK1	CAMK	3	94	0	15	193	5426	0.8972549884246499	-0.15641005594269564	0.5701152677806669	0.6110994342983469	0.24403732836245642	0.21388811831129775	0.93713298791019	-0.09367430059473288	0.5813232994830285	1.000000000015329	0.23558227013818284	6.657331098046247e-12	downregulated set	1.0670844084039808	0.09367430059473288	0.5813232994830285	1.000000000015329	0.23558227013818284	6.657331098046247e-12
NUAK2	CAMK	4	94	0	15	176	5426	1.3118955512572532	0.3916528619669313	0.3676590002693678	0.5187450136030148	0.43455479806031233	0.28504606488245976	1.027651515151515	0.039351118036050244	0.9999999999769534	1.000000000015329	1.0008995857338541e-11	6.657331098046247e-12	upregulated set	1.3118955512572532	0.3916528619669313	0.3676590002693678	0.5187450136030148	0.43455479806031233	0.28504606488245976
TAK1	TKL	3	94	1	15	204	5426	0.8488735919899874	-0.2363783606461109	0.528176923342604	0.5947830238357652	0.2772205775401179	0.22564143550930393	1.7732026143790849	0.826357394701852	0.4383251841295753	1.000000000015329	0.35820357608504144	6.657331098046247e-12	downregulated set	0.5639513453741246	-0.826357394701852	0.4383251841295753	1.000000000015329	0.35820357608504144	6.657331098046247e-12
NIM1	CAMK	9	94	1	15	223	5426	2.329644117927679	1.2201095821262364	0.016642188137295174	0.08004100008889584	1.778789572668065	1.0966874936193416	1.6221225710014948	0.6978828367530429	0.468172050436102	1.000000000015329	0.32959451696081865	6.657331098046247e-12	upregulated set	2.329644117927679	1.2201095821262364	0.016642188137295174	0.08004100008889584	1.778789572668065	1.0966874936193416
CDK17	CMGC	4	94	1	15	451	5426	0.5119592395150258	-0.9658991426511522	0.10278400757997187	0.25952961913942896	0.9880744530457047	0.5858130705910246	0.802069475240207	-0.31820088658203327	0.6422298610075083	1.000000000015329	0.19230950541964026	6.657331098046247e-12	downregulated set	1.2467747880575009	0.31820088658203327	0.6422298610075083	1.000000000015329	0.19230950541964026	6.657331098046247e-12
PLK4	Other	3	94	1	15	169	5426	1.02467581518318	0.03516754504320048	0.5658847489523727	0.6110994342983469	0.24727201049139144	0.21388811831129775	2.1404339250493094	1.0979033003911631	0.37921164347252073	1.000000000015329	0.4211183363702749	6.657331098046247e-12	downregulated set	0.4671949870991523	-1.0979033003911631	0.37921164347252073	1.000000000015329	0.4211183363702749	6.657331098046247e-12
SRPK2	CMGC	1	94	2	15	307	5426	0.1880241180955021	-2.411010364765951	0.02875934760753048	0.11030483955799665	1.5412209699464268	0.9574054327345631	2.3565689467969597	1.2366878913031683	0.2081348655042531	1.000000000015329	0.681655163287675	6.657331098046247e-12	downregulated set	0.4243457427202359	-1.2366878913031683	0.2081348655042531	1.000000000015329	0.681655163287675	6.657331098046247e-12
CDK18	CMGC	4	94	1	15	476	5426	0.4850706239942785	-1.043733282703715	0.07868590559729605	0.22492291883000665	1.104103052513897	0.6479662892763621	0.7599439775910364	-0.396035026634596	0.6163798770043749	1.000000000015329	0.21015154816356987	6.657331098046247e-12	downregulated set	1.315886472539624	0.396035026634596	0.6163798770043749	1.000000000015329	0.21015154816356987	6.657331098046247e-12
PLK3	Other	4	94	3	15	551	5426	0.4190446769896127	-1.254824027966929	0.03335937531335787	0.12326695999935897	1.4767820905433438	0.9091533144247554	1.9695099818511796	0.977836728823346	0.19091097943824503	1.000000000015329	0.719169094276176	6.657331098046247e-12	downregulated set	0.5077405086619978	-0.977836728823346	0.19091097943824503	1.000000000015329	0.719169094276176	6.657331098046247e-12
SRPK3	CMGC	2	94	2	15	354	5426	0.3261209279961534	-1.6165210694787688	0.05223838156320007	0.1798662456096548	1.282010286730295	0.7450503303781586	2.0436911487758946	1.0311771865903503	0.2569903163883421	1.000000000015329	0.590083240942406	6.657331098046247e-12	downregulated set	0.48931072613343163	-1.0311771865903503	0.2569903163883421	1.000000000015329	0.590083240942406	6.657331098046247e-12
CDK19	CMGC	5	94	3	15	664	5426	0.4346641886695719	-1.2020268558553338	0.02198676026615019	0.0929422628727004	1.6578387589151917	1.0317867579259759	1.6343373493975903	0.7087058060475789	0.2763340199107404	1.000000000015329	0.5585656451232772	6.657331098046247e-12	downregulated set	0.6118687799483966	-0.7087058060475789	0.2763340199107404	1.000000000015329	0.5585656451232772	6.657331098046247e-12
MEKK6	STE	0	94	0	15	141	5426	0.20469292289120267	-2.2884668717945646	0.08601077096749901	0.2306306513553292	1.0654471594675594	0.6370829744486742	1.28274231678487	0.359231384274554	0.9999999999824435	1.000000000015329	7.624696196237135e-12	6.657331098046247e-12	downregulated set	0.7795798009583487	-0.359231384274554	0.9999999999824435	1.000000000015329	7.624696196237135e-12	6.657331098046247e-12
MEKK1	STE	0	94	0	15	152	5426	0.18987961926091826	-2.3968430328393566	0.07083561610609919	0.21250684831829758	1.1497483243854598	0.6726270696657973	1.1899122807017544	0.2508552232297621	0.9999999999687276	1.000000000015329	1.3581443390028875e-11	6.657331098046247e-12	downregulated set	0.840398083302617	-0.2508552232297621	0.9999999999687276	1.000000000015329	1.3581443390028875e-11	6.657331098046247e-12
MEKK3	STE	1	94	1	15	106	5426	0.5445604175030108	-0.8768359739589707	0.4518695542215469	0.5652497573678896	0.34498691929950365	0.24775961540243333	3.4125786163522007	1.770862282110148	0.2579283212653403	1.000000000015329	0.5885009684709875	6.657331098046247e-12	downregulated set	0.293033542204202	-1.770862282110148	0.2579283212653403	1.000000000015329	0.5885009684709875	6.657331098046247e-12
PLK2	Other	3	94	2	15	630	5426	0.2748733535967578	-1.8631610370618943	0.0038085594036811163	0.023550887741130167	2.419239266146554	1.6279927176727627	1.1483597883597882	0.19957471828606865	0.5340656250036717	1.000000000015329	0.2724053743837123	6.657331098046247e-12	downregulated set	0.8708072244747512	-0.19957471828606865	0.5340656250036717	1.000000000015329	0.2724053743837123	6.657331098046247e-12
MEKK2	STE	2	94	0	15	102	5426	1.1318314559866498	0.17865913863273294	0.5326608310199559	0.5947830238357652	0.2735492376948458	0.22564143550930393	1.7732026143790849	0.826357394701852	0.9999999999728089	1.000000000015329	1.1808961290078793e-11	6.657331098046247e-12	downregulated set	0.5639513453741246	-0.826357394701852	0.9999999999728089	1.000000000015329	1.1808961290078793e-11	6.657331098046247e-12
PLK1	Other	0	94	4	15	292	5426	0.09884144564266976	-3.338740078275789	0.005778799061427402	0.034332865012009856	2.2381624064213943	1.4642899540170256	4.955251141552512	2.3089581777933303	0.007266700399249474	1.000000000015329	2.1386627450819518	6.657331098046247e-12	downregulated set	0.2018061186877995	-2.3089581777933303	0.007266700399249474	1.000000000015329	2.1386627450819518	6.657331098046247e-12
QSK	CAMK	7	94	1	15	328	5426	1.2319019200830306	0.3008873980437491	0.3443249323453121	0.5119598576060637	0.4630315291746266	0.2907640903984616	1.1028455284552845	0.14123073205526382	0.6081305465533313	1.000000000015329	0.2160031813162138	6.657331098046247e-12	upregulated set	1.2319019200830306	0.3008873980437491	0.3443249323453121	0.5119598576060637	0.4630315291746266	0.2907640903984616
BRAF	TKL	6	94	0	15	274	5426	1.2640161515763317	0.3380148983648582	0.34187742893423273	0.5119598576060637	0.4661295707824958	0.2907640903984616	0.6600973236009733	-0.599249346287179	0.4602044233778004	1.000000000015329	0.33704921130984017	6.657331098046247e-12	upregulated set	1.2640161515763317	0.3380148983648582	0.34187742893423273	0.5119598576060637	0.4661295707824958	0.2907640903984616
CDC7	Other	15	94	0	15	589	5426	1.4700357620200122	0.5558512523822865	0.08488758135103441	0.22985990962952635	1.0711558403238917	0.6385367683781048	0.30707413695529145	-1.703341087157113	0.17890055113696518	1.000000000015329	0.7473883215043203	6.657331098046247e-12	upregulated set	1.4700357620200122	0.5558512523822865	0.08488758135103441	0.22985990962952635	1.0711558403238917	0.6385367683781048
HPK1	STE	1	94	0	15	100	5426	0.5772340425531916	-0.7927717091704959	0.48315932606263334	0.5768169948003887	0.3159096331825809	0.23896195245073026	1.8086666666666666	0.8549265468986229	0.9999999999790472	1.000000000015329	9.099683272732115e-12	6.657331098046247e-12	downregulated set	0.5528934758569849	-0.8549265468986229	0.9999999999790472	1.000000000015329	9.099683272732115e-12	6.657331098046247e-12
SRPK1	CMGC	1	94	2	15	345	5426	0.16731421523280912	-2.5793680710613027	0.015974886994980328	0.07935066818818098	1.7965622053216783	1.1004494118301404	2.097004830917874	1.068330185007816	0.24756004895519906	1.000000000015329	0.6063194400971316	6.657331098046247e-12	downregulated set	0.4768706229266495	-1.068330185007816	0.24756004895519906	1.000000000015329	0.6063194400971316	6.657331098046247e-12
ICK	CMGC	2	94	1	15	195	5426	0.5920349154391708	-0.756245833145382	0.3414588864933381	0.5119598576060637	0.46666158025177096	0.2907640903984616	1.8550427350427348	0.8914524229237367	0.42364808150452926	1.000000000015329	0.37299475596046905	6.657331098046247e-12	downregulated set	0.5390711389605604	-0.8914524229237367	0.42364808150452926	1.000000000015329	0.37299475596046905	6.657331098046247e-12
NDR1	AGC	5	94	0	15	87	5426	3.3174370261677675	1.730069079642863	0.019771959411524376	0.0885500135347829	1.7039502897431789	1.052811368092415	2.0789272030651342	1.0558392408246193	1.0000000000041005	1.000000000015329	1.7808235324803042e-12	6.657331098046247e-12	upregulated set	3.3174370261677675	1.730069079642863	0.019771959411524376	0.0885500135347829	1.7039502897431789	1.052811368092415
NDR2	AGC	10	94	0	15	208	5426	2.775163666121113	1.4725728573504988	0.0037143884460557443	0.023550887741130167	2.430112680252403	1.6279927176727627	0.8695512820512821	-0.20165698146774455	0.5568604864858647	1.000000000015329	0.25425359753485866	6.657331098046247e-12	upregulated set	2.775163666121113	1.4725728573504988	0.0037143884460557443	0.023550887741130167	2.430112680252403	1.6279927176727627
CHK2	CAMK	0	94	0	15	87	5426	0.3317437026167767	-1.5918590152444996	0.22176274571503532	0.40500319289876674	0.6541114098969911	0.39254155295113463	2.0789272030651342	1.0558392408246193	1.0000000000041005	1.000000000015329	1.7808235324803042e-12	6.657331098046247e-12	downregulated set	0.48101732399557684	-1.0558392408246193	1.0000000000041005	1.000000000015329	1.7808235324803042e-12	6.657331098046247e-12
CHK1	CAMK	3	94	0	15	329	5426	0.5263532302916639	-0.9258967924098567	0.17391642758257161	0.3609361476542411	0.7596593940093365	0.44256962129146854	0.5497467071935157	-0.863161037061894	0.3918694534257457	1.000000000015329	0.4068585888456603	6.657331098046247e-12	downregulated set	1.8190195355694803	0.863161037061894	0.3918694534257457	1.000000000015329	0.4068585888456603	6.657331098046247e-12
WNK1	Other	2	94	0	15	110	5426	1.0495164410058027	0.06972476707956907	0.5731211489448997	0.6110994342983469	0.24175356519327318	0.21388811831129775	1.6442424242424243	0.717423023148688	0.9999999999744907	1.000000000015329	1.1078531450518758e-11	6.657331098046247e-12	downregulated set	0.6081828234426834	-0.717423023148688	0.9999999999744907	1.000000000015329	1.1078531450518758e-11	6.657331098046247e-12
WNK3	Other	2	94	0	15	157	5426	0.7353299905136198	-0.4435362682873981	0.48778566236432785	0.57719390124672	0.31177096918745334	0.23867826640198256	1.1520169851380042	0.20416198778172054	0.9999999999799012	1.000000000015329	8.728802929088109e-12	6.657331098046247e-12	downregulated set	0.8680427570954663	-0.20416198778172054	0.9999999999799012	1.000000000015329	8.728802929088109e-12	6.657331098046247e-12
KHS1	STE	0	94	0	15	118	5426	0.24459069599711503	-2.0315585687576125	0.12890161713345646	0.30568259471911713	0.8897416341769988	0.5147292888913172	1.532768361581921	0.6161396873115064	0.9999999999631082	1.000000000015329	1.6021915126091784e-11	6.657331098046247e-12	downregulated set	0.6524143015112421	-0.6161396873115064	0.9999999999631082	1.000000000015329	1.6021915126091784e-11	6.657331098046247e-12
CDK10	CMGC	3	94	0	15	314	5426	0.5514974928852148	-0.8585737675662422	0.20273369131023472	0.3872764527266339	0.6930740720556349	0.4119789082857375	0.5760084925690021	-0.7958380122182795	0.40950069492019714	1.000000000015329	0.387745356907834	6.657331098046247e-12	downregulated set	1.7360855141909326	0.7958380122182795	0.40950069492019714	1.000000000015329	0.387745356907834	6.657331098046247e-12
ATM	PIKK	8	94	1	15	432	5426	1.0689519306540582	0.09619697844076011	0.47782209725555025	0.5745545653355343	0.3207337698346896	0.24066872015442495	0.8373456790123457	-0.25610476549012096	0.6620512751858016	1.000000000015329	0.17910837359973716	6.657331098046247e-12	upregulated set	1.0689519306540582	0.09619697844076011	0.47782209725555025	0.5745545653355343	0.3207337698346896	0.24066872015442495
CDK12	CMGC	4	94	1	15	497	5426	0.4645746821353654	-1.1060175609580574	0.06239324905895163	0.20025403556447482	1.204862398379349	0.6984187231552202	0.7278336686787391	-0.4583193048889386	0.5949221784550082	1.000000000015329	0.2255398404529357	6.657331098046247e-12	downregulated set	1.3739402875046074	0.4583193048889386	0.5949221784550082	1.000000000015329	0.2255398404529357	6.657331098046247e-12
CDK13	CMGC	5	94	1	15	538	5426	0.5364628648263862	-0.8984497870650331	0.08806780415096895	0.23203951876298773	1.0551828320547183	0.634438043906025	0.6723667905824039	-0.5726796258832767	0.55386595818597	1.000000000015329	0.25659532672244745	6.657331098046247e-12	downregulated set	1.4872834500552896	0.5726796258832767	0.55386595818597	1.000000000015329	0.25659532672244745	6.657331098046247e-12
CDK14	CMGC	2	94	1	15	356	5426	0.3242887879512311	-1.6246489503621695	0.05087182153841969	0.17717427501311686	1.2935227115543908	0.7515993356707042	1.0161048689138577	0.02304930570694979	0.6391616900177501	1.000000000015329	0.19438926359472275	6.657331098046247e-12	downregulated set	0.9841503870254331	-0.02304930570694979	0.6391616900177501	1.000000000015329	0.19438926359472275	6.657331098046247e-12
MINK	STE	0	94	0	15	131	5426	0.22031833685236316	-2.1823385209332216	0.10257451883584312	0.25952961913942896	0.9889605115770219	0.5858130705910246	1.3806615776081426	0.4653597351358974	0.9999999999878605	1.000000000015329	5.272122908798804e-12	6.657331098046247e-12	downregulated set	0.7242904533726502	-0.4653597351358974	0.9999999999878605	1.000000000015329	5.272122908798804e-12	6.657331098046247e-12
