pathway	pval	padj	log2err	ES	NES	size	leadingEdge	timepoint	confidence_levels
ERG_1	0.32075471698113206	0.38101943114615594	0.08175155825321447	-0.5089495039937544	-1.1495395192994597	8	VIM	2	A,B,C,D,E
POU4F1_1	0.3263506063947078	0.38732664074740325	0.07045008506584192	-0.2661727643607289	-1.0668563026460114	340	ID2;ISLR2;PDE4B;RPS14;MIF4GD;CARMIL3;LGI2;ARHGAP22;RHOBTB3;SLC20A2;LMO1;RPS4X;MCTS1;PRDX6;MRRF;RPL5;TCEAL1;SCAMP1;MYC;EXOC1;LARP1;ATP6V1H;ZNF804A;CPSF6;ZMIZ1;NCOA2;PDE4D;CDH18;RAB36;LRRC47;RNF181;CTNND2;DNAJB2;SH3D19;MAGED1;RPS24;STON2;TIA1;MTSS1;NEMF;MAP11;GPALPP1;CBWD5;SYT14;ZNF222;ZNF780B;CLASP2;ZNF516;EIF4EBP2;ELAVL4;PPP1CB;TBC1D5;TASOR;TXNDC9;HDAC6;KCTD16;CYFIP2;RCC2;ANAPC5;GTPBP1;ABCC5;TECTA;EIF6;CAT;DLD;DMD;ABCA5;XPC;FAM13A;TLN2;EPB41L3;EPHA4;ARHGEF7;INSIG2;SPG11;FAM219A;PUM2;HSPA12A;RIMS1;TSGA10;POLR2B;MTRES1;PPP3CC;COMMD3;UBA1;SOGA3;PEX1;CNTN1;CTNNBL1;PCDH11X;HBS1L;RTN4;AAR2;DLC1;PLPP1;BICD1;ELP1;STARD3NL;PPIB;PCM1;HERC4;ZDHHC14;ABCC10;SNRPC;ALG14;ZNF780A;CENPT;CCDC91;CTBP2;NCOA1;SENP6;ARFGEF1;SLC4A8;PCDHA2;FBXO3;HSP90AA1;NT5DC1;EIF5B;POLDIP3;PCDH17;STAT3;UBL7;GBA2;CYLD;ITSN1;SLF2;KLHL23;RALGAPB;DMXL1;GRIK1;GALNT1;VCAN;TEF;NAPG;SCAMP4;ASIC1;GPR161;MYT1L;NMD3;BEGAIN;TRAPPC10;KITLG;FGF13;TCOF1;ASPH;MDM1;UBE2W;CHRNB1	2	A,B,C,D,E
MYB_1	0.3282636248415716	0.3892556392731344	0.077274697304471	-0.41463846445100533	-1.1312516925618712	18	NMU;ERBB2;MYC	2	A,B,C,D,E
FOXF2_1	0.3311897106109325	0.3923815047781013	0.06831108583186465	-0.2588105926024676	-1.062455708274206	470	FGF20;MN1;ZNF311;NDRG1;PELI1;ATL3;TRAPPC2;ABHD4;MTIF2;UNC5C;SLC35F1;NCSTN;WASF2;PDPR;CIR1;ZBED5;HMGCL;ADAMTS10;SEMA3A;MTA3;MCTS1;PGAP4;SPARC;JAM3;TTI1;FOXO3;PRPSAP2;NR1D2;ZC2HC1A;ATPAF1;PBX1;RNF38;SCAMP1;SPSB3;RBPMS;PRKAR2B;CORO2B;SCRN3;FRMD3;CDH18;SYT1;MOB4;MRPL37;SOBP;UHRF2;OS9;FOXRED1;TEPSIN;ATP2C1;MLLT10;C1orf43;VHL;CHRM2;SH3D19;MET;ZNF423;BCAS3;KDM2B;FEZ1;OLFM1;PLCB4;EPB41;HINFP;NEGR1;PRKCE;FBXL17;FNBP1L;PTPRS;FOXO4;FGD6;NUDT3;TBCK;CAPN2;DYM;DEPP1;WDR90;ZNF777;CYGB;HMGCLL1;ZNF875;SHANK3;SH3KBP1;MAP9;ZKSCAN8;GRID1;FAM13A;SPATA7;BBX;COL6A1;GNAS;PTH1R;BEX3;PHAX;MAPKAP1;YIPF6;ST8SIA3;SIK3;CDS2;APOO;TMEM47;ARRB1;RPRD1A;OGDH;BRWD1;CKAP5;ZNF345;UBAP2L;RANBP1;PSPH;NSFL1C;THOC2;SPECC1;CTNNBL1;PLCB1;NUBP2;DBR1;SLCO5A1;PCDH9;PRDX4;SLC35C2;PTGFRN;DHX36;RALGAPA2;ALMS1;NEK1;DHX8;NLN;MPZL1;IMMT;TP53BP1;NSD2;PHLPP1;RABGAP1L;CEP170;FAHD2A;ATAD2B;EIF4G3;ATP2B1;ABHD12;CELF1;CGREF1;ARFGEF1;CTTN;ELFN1;IVNS1ABP;HEATR1;PLGRKT;PCDH17;DENND2B;MEIS3;ERC1;TMEM200A;BPTF;ARHGAP21;SSB;EPHB1;PURG;DCPS;RAF1;KLHL23;ARIH2;CEP290;ZNF713;RAB3IP;OSBP;LZTFL1;RNF111;HELZ;NKD1;ARID2;EFNA3;EVI5;FKBP15;KIF2A;USP30;WDFY3;NLGN4X;DYNC1LI1;ZNF638	2	A,B,C,D,E
GBX2_1	0.33150384193194293	0.3924100596097277	0.06944814420031753	-0.265162414514972	-1.068546782195052	363	H1-2;ATL3;MEST;NKAIN1;FOXRED2;CYP4X1;TIGD2;FRMPD3;RGMB;TMEM69;ARHGAP22;SALL3;DEXI;FBXL7;GSTK1;GM2A;CNGA3;HDAC9;RRM1;PTPRR;MCTS1;ZSCAN26;VPS39;MPLKIP;MRRF;PCBP2;DPP8;C11orf58;TLE4;NEDD4L;RWDD2B;PLEKHA5;GALNT16;TARS2;IQSEC1;MAPK8;SND1;PCYT1B;BTBD3;PTPRA;VDAC2;RUFY3;C1orf122;AIMP1;FBXO9;ZNF343;NCAPD2;STON2;BLOC1S5;DPH1;BCAS3;STAMBP;REX1BD;C18orf32;SEL1L;CALM1;H2BC5;TNRC6C;NUDCD1;RPL23;LIMK2;PARP11;LRRC4B;TRIQK;LANCL2;USP9Y;PLXNB1;UTY;ZFHX2;SMTNL2;GOLM1;MRPS15;DDB1;CDK14;ANAPC5;NTRK2;VPS45;TOE1;PDCL;HDDC3;AKR1B1;ZFP64;FTO;ZFHX3;AMBRA1;ZNF382;USP11;ARFGEF3;TOMM70;TMEM39B;CEP95;PSME3;RIMS1;SRP54;TMEM219;FER;RNF216;RSPH3;ZNF330;ERC2;TXNRD1;BET1;PBRM1;USP4;MTDH;GREB1;PROS1;ACSF3;ARHGEF18;SLC46A3;KDM6A;ACAD10;ENOX1;ADCY7;FAM174C;ZNF608;UPF1;LMO2;PPP6R3;ELP1;DNTTIP2;RABGAP1L;MGA;RECK;PSAT1	2	A,B,C,D,E
DDIT3_1	0.33189655172413796	0.3925314986737401	0.15851410542482433	0.37319421361399535	1.0494044008638121	11	VEGFA;MCL1;CDK2;TF	2	A,B,C,D,E
MECOM_1	0.3333333333333333	0.39388646288209606	0.06598161440087301	-0.2497763989902297	-1.0571100376491336	824	SPRY1;ZNF385D;ARSG;TRPM4;NADK2;VGLL4;RAPGEF5;RMI1;SH3BGRL2;CEP68;ATP6V1G2;RAB3C;PLCXD3;ARL15;FGD5;ITM2B;RPSA;LRIF1;RPL10;SHTN1;MTUS1;EIF3E;PPP1R8;GCNT2;TSPAN13;NCOA7;PEX19;IGDCC3;F11R;MED24;RPL6;ZNF626;TMEM159;PDCD4;ATP6V1E1;PTPN3;CHST9;PRKAB1;ST8SIA4;SERINC2;DACH1;DCAF8;ORC3;NOVA2;SPARC;EAPP;DPP8;IGSF3;KANSL1;LRIG2;PI4K2B;FAM172A;NEDD4L;EIF2S3;RIMKLB;CORO2A;BCL2L13;TRAPPC6B;SCYL3;ICA1;TSPAN7;AKAP1;PDE4D;UBL5;FILIP1;CMIP;ROBO1;CELF2;SNX17;NFKBIL1;SLC1A1;BTBD3;DLGAP1;LRRC47;DDX28;CIAO2A;PTPA;MTCH2;PCDHB14;MFAP3;SCAMP5;SEPHS1;NAV1;MET;STON2;SERF1B;ARHGEF10L;PIK3C2B;BCAS3;KDM2B;FEZ1;MYO19;PLCB4;RALB;GALNT2;XPNPEP1;TNRC6C;CCDC115;PITPNC1;FAM171A1;RFFL;FNBP1L;TSPAN6;NCBP3;EXOSC7;CS;BZW2;RNF220;PLBD2;ARL6IP1;DYM;DEPP1;ABCA1;TASOR;PHIP;AASDH;MAGI1;CDC42EP3;CCNJL;FKBP8;IFNAR1;NBPF9;CDYL2;NUP43;RNF145;SHANK3;TMEM14C;NQO1;BCL2L1;VPS26B;MANSC1;SNRPN;GGCT;SESN1;WASF3;MRTFB;SH2D3C;HNRNPL;CNRIP1;AGPAT5;UBA5;UTP25;EIF2AK2;NYAP1;FH;ARHGAP23;CLASP1;ARHGEF7;MAPKAP1;MGAT4A;ARFGEF3;NAXD;NUCB2;ETFA;GSTA4;EXOC7;VPS8;ZNF607;PKP4;IL11RA;MIER1;PPIL1;PTMS;BCAT1;EPB41L4A;ANKRD28;PRTG;SDHAF4;DHX30;CRCP;WIPI1;CAB39;ST3GAL4;TRAPPC2L;AGTPBP1;UBA1;NIN;PTBP3;OSBP2;ZNF79;TRIM33;KIFAP3;G3BP2;VTA1;TMEM164;THOC2;RC3H2;GRIK5;SPECC1;CTNNBL1;TMEM87B;TNFRSF10B;MFSD13A;BRD4;DSP;SEPTIN11;ACIN1;ATXN2;ABCD4;NSUN5;USP35;ATP1A1;HIP1R;RASAL2;TBC1D1;ENOX1;HDX;RALGAPA2;CABLES1;UBR1;WWP1;NTNG1;ARL5A;ZNF717;TMTC2;GABRG2;GALNT7;MLH1;PTN;SPTLC2;LMO2;TNS1;WIZ;KIAA1522;TTLL7;LMTK2;EXT2;CRHR1;PPP1R3F;AFDN;AP1G2;ZNF557;CHRNA3;BAALC;DZIP3;SNRK;MVB12B;VPS35;CLDN23;ZNF107;CCDC91;SH3YL1;AP1M1;RAP2A;ZEB1;ARFGEF1;RAB15;DYRK1A;ARMC8;KANSL3;GFOD1;IVNS1ABP;MCM2;PAG1;ACACA;ANKRD36B;LGALS8;CCNL1;PLGRKT;HIKESHI;C9orf40;LIMS1;SEPTIN4;MTMR4;ASRGL1;SMAD1;SCP2;HID1;ERMP1;ARHGAP17;KLHL23;CNKSR2;RALGAPB;CEP290;KCNS3;NIPBL;EMSY;PHF2;SIPA1L2;GTF2IRD2B;CLVS2;SBNO1;PREP;ZDHHC13;AATF;PKIG;VPS29;JAM2;CYRIA;MCU;ABCG1;DRP2;PCNA;LRRTM4;GAREM1;HACE1;PKD2;PPP1R9A;NEPRO;ABLIM1;CYYR1;CNOT7;EGLN1;PLEKHG1;KITLG;MAP3K4;LIMCH1;IQSEC3;MYO1B;ABRACL;TNRC6B;SEMA4G	2	A,B,C,D,E
KLF13_-1	0.33651551312649164	0.39729972884829245	0.0728938564822936	-0.36751052453589217	-1.1128759978106653	31	JADE1;FSCN1;TBC1D14;PLEC;ERCC1;AP3D1;PISD;ARID1A;PTOV1;TYRO3;NDST1;ATP6V0D1;SNX8;BCL9L;EML2;OAZ1;FCHO1	2	A,B,C,D,E
ZNF578_1	0.33692722371967654	0.39743900060394277	0.07913166517683488	-0.5040540435274087	-1.138482380571407	8	ZNF880;ZRANB2;ZNF662;ZNF529;ZNF665;ZNF256	2	A,B,C,D,E
NFKB1_-1	0.3426294820717131	0.4038133181559476	0.14920754243532175	0.38165444107119634	1.0381363500850167	10	CYP19A1;COL1A2;AR;COL1A1;SERPINA3;FN1;THBD	2	A,B,C,D,E
NR1I2_-1	0.3448275862068966	0.4060502385882777	0.13010563075112855	0.4725595736980861	1.070811318499284	5	NOD2;CCL2;NOD1;NFKB1	2	A,B,C,D,E
TBX3_-1	0.3465665236051502	0.4077430490763202	0.06613262047584399	-0.25867040417912457	-1.0598278089802429	458	TOB1;ZNF646;UNC5C;CALN1;CCDC117;RUNX1T1;HMGB1;HDAC9;RBPJ;ADGRB2;ELOC;NOVA2;AGPAT1;GNAI1;SLC2A4RG;SOCS2;SEC22C;PRKAR2B;ATP6V1H;ZMIZ1;SYT7;MLLT3;CSRNP3;PDE4D;CISD1;SDAD1;SLC25A27;ZXDB;AHCYL2;TP53;LDHA;DOCK5;ZBED9;RPS9;THAP10;COQ8A;RAI2;USPL1;VPS11;ARF3;NCDN;PPP1R37;OLFM1;KDELR1;FARSA;FNIP2;SLC66A1;SEMA6D;CELF3;PLXNB1;TCEAL8;PDE3B;AZU1;PHIP;CENPC;FN3K;PPP2R3A;PALM;NEK3;FBXL16;GBA;DDX55;DYRK2;IGSF8;LY6E;IPO13;YWHAB;PLEC;SHANK3;WDR45;STOML1;BRSK1;DOCK6;PAFAH2;EBF3;GDPD1;JPT2;BTBD2;TSPOAP1;SH2D3C;WDR6;ZNF808;NISCH;MDGA1;GOT2;ZSCAN29;KIAA0319L;KIFBP;PDK2;SMPD1;PTMS;CELSR3;EDC3;PRTG;ZMYND11;SPTBN1;FGD1;CTXN1;ETNK2;OPRK1;GPBP1L1;CMTM4;ZBTB5;PRR14;PSPH;KCTD15;APC;PDK3;FKRP;SPTAN1;CRACR2B;SPIN2B;SPECC1;BCL11A;PRMT8;DAPK1;ABCD4;PNPLA6;AIF1L;MCUB;SLC25A28;ZNF285;SEMA3B;DLC1;PRRC2A;CDK9;TSEN2;ENAH;ANKIB1;PHLPP1;PLXNA1;DOCK11;ZNF668;PSMA1;SHC1;MLLT11;CASKIN2;ACOT7;TSPAN9;PIK3CD;ATF7IP2;TAOK1;TEAD1;EPB41L4B;ZEB1;RAD51D;ZBTB46;GFOD1;TMEM115;PFKFB4;UPF2;MAEA;FSTL1;MEA1;FHL1;GPM6B;GAS7;PPP1R13B;MFSD10;OBSL1;SMC4;ATP6V0D1;FHOD3	2	A,B,C,D,E
CTCF_-1	0.3475	0.4084860990443092	0.07362127410143941	-0.38901464118270845	-1.1032200720240255	22	ZNHIT2;MYC;COMMD2;ZNF462;TRO;ZNF763;AKT1;RBMS3	2	A,B,C,D,E
HOXA1_1	0.3488681757656458	0.40973840434975595	0.07667468724900914	-0.4629713309828437	-1.103631420449122	10	PRPH;MYC;NCAM1	2	A,B,C,D,E
HNF1B_1	0.35064935064935066	0.41147317556684426	0.19189224038483796	0.30050112815205604	0.997606650496548	34	CNKSR3;ACSL5;ARHGEF28;BMPR1B;TMCO5A;EHF;ADGRV1;VEPH1	2	A,B,C,D,E
FOS_1	0.3548387096774194	0.4160284005143401	0.21392785549235627	0.28124750755024197	0.9949856049705456	62	CDKN1A;BCL2L11;CDH1;VEGFA;RUNX2;NOS1;LOXL4;VDR;IL4R;PLAUR;PGR;MELTF	2	A,B,C,D,E
CDX1_1	0.3576923076923077	0.41901098901098904	0.1429011493869481	0.4195430047113307	1.076827556543554	8	POSTN;PTGS2;PPARG;ADA;IRF2BP2	2	A,B,C,D,E
HOXA9_1	0.35875	0.4198864619377162	0.07200331366198796	-0.3865943447836942	-1.0963562697786342	22	VIM;SPOCK1;TLE4;RERE;NAV2;MAST2	2	A,B,C,D,E
CBX2_1	0.35964912280701755	0.42057498976481833	0.06538341954687732	-0.2630478214975354	-1.0587802244224245	357	POU6F2;NKAIN1;VGLL4;NTNG2;LINGO1;CASZ1;MSI2;SALL3;TBCA;IGDCC3;GREB1L;RCAN3;PBX3;FGD4;RBPJ;FARP1;TLE3;PELI2;RPS6KA2;CECR2;TPM1;PBX1;FYN;FRY;TRIM2;RBPMS;JAZF1;FZD3;TIMP2;TBC1D16;ZMIZ1;IQSEC1;CCND2;FGF9;NUP210;SOBP;INPP5A;FXYD6;SETD7;SCAPER;SDK2;NAV2;CEP41;TMEFF2;NAV1;DENND2A;GNAL;COX20;TNRC6C;TRERF1;PNMA2;PRKCE;TRIM9;CHD7;DIP2C;RNF220;GOLM1;DLGAP4;CAMK1D;CCNJL;SORBS2;VASH2;ABAT;BBS2;IGF1R;DPYSL5;SEPTIN5;PRDM2;GNAS;CUEDC1;MDGA1;MGAT5B;CACNG4;SLIT1;HOMER2;LHX4;CRACD;FAM107B;ABR;SRRM3;EIF4E3;MYO5A;ADCY9;PLAG1;CAPZA2;GREB1;SFXN1;DUSP22;TRIM71;BTBD9;AIF1L;RALGPS1;TBC1D1;DTNB;CABLES1;ANKRD6;PLPP1;SLC45A1;FBXO16;EXTL3;MEGF11;PITRM1	2	A,B,C,D,E
ATOH8_1	0.36495535714285715	0.4264115701332346	0.06553210292824141	-0.2690208287356624	-1.0615118862975663	284	TXNIP;TLE1;CNR1;CSRP1;JADE2;WASF2;NUDT16;SOX13;JADE1;FGD5;TBC1D17;MID1IP1;CDKN1C;ERBB2;C14orf132;PIK3R3;RPS6KA2;NOVA2;BCAT2;FYN;SLC66A2;SRGAP2;TBC1D16;CDIPT;MGAT1;CLU;IRS2;CELF2;TSC22D3;CNTFR;HIP1;SYBU;AKT3;MXD4;FOXP4;HAGH;RAI2;NFE2L1;CACNA1H;OLFM1;LRP5;PHC2;CTIF;SORBS3;SHANK3;CYP2U1;DTNA;NCAM1;TLN2;WASF3;ITPK1;PTH1R;KCNB1;C1QTNF1	2	A,B,C,D,E
GBX1_1	0.36622807017543857	0.4271608439201452	0.06450312496564929	-0.261596994385504	-1.0512340391019919	347	CREBRF;ATL3;NKAIN1;ESRRG;OGDHL;CYP4X1;PTPN13;FRMPD3;RGMB;TMEM69;ARHGAP22;THYN1;DEXI;FBXL7;GSTK1;CNGA3;RRM1;BRD3;SLU7;PTPRR;MCTS1;VPS39;MRRF;PCBP2;DPP8;C11orf58;NEDD4L;GALNT16;TDRKH;PDE4D;SCO1;IQSEC1;MAPK8;SND1;PCYT1B;RBM4;AHCYL2;MAPK10;VDAC2;BTBD11;C1orf122;AIMP1;FBXO9;NCAPD2;HMGN1;STON2;BLOC1S5;TAF9;BCAS3;STAMBP;REX1BD;C18orf32;SEL1L;CALM1;H2BC5;TNRC6C;NUDCD1;COPA;LIMK2;LRRC4B;TRIQK;USP9Y;PLXNB1;UTY;SMTNL2;GOLM1;MRPS15;PHIP;NRDC;CDK14;ZRANB1;TECTA;NTRK2;NQO1;VPS45;UNC5A;DMD;TOE1;DTD1;ZFP64;ZFHX3;SPAG9;AMBRA1;ZNF382;OGT;MAGEF1;USP11;ARFGEF3;NUCB2;TMEM39B;DNAJB4;PIN4;PSME3;CDK8;CCPG1;RNF216;ACAD8;RSPH3;ERC2;BET1;PBRM1;USP4;GREB1;ACSF3;ARHGEF18;SLC46A3;NDUFC1;DNAJC3;ADCY7;FAM174C;ZNF608;MFF;UPF1;LMO2;VPS16;ELP1;DNTTIP2;ALDH1B1;RABGAP1L;RECK;AKT2;PSAT1	2	A,B,C,D,E
KLF1_1	0.36616454229432216	0.4271608439201452	0.06720650937104644	-0.3338136243940048	-1.0824631026234464	48	JADE2;CHID1;RNF38;RERE;TBC1D14;CNPPD1;PTPA;RALGDS;STON2;XXYLT1;SH3BP2;SORBS1;EVL;PLEC;CTSB;TCEA2;MAST1;OSBP2;FBRSL1;PKM;GPR137;SGMS1;NADK;YWHAZ;RAB3IL1;ACTB;KCTD2;NOL4L;ZNF276;AGRN;MICALL2;ANK1;ADAP1	2	A,B,C,D,E
ZNF750_1	0.3687031082529475	0.42967726569012743	0.0630790410571939	-0.2557787307239748	-1.0502571106393903	469	PDGFC;PLXNA2;AUTS2;EGFR;SPOCK1;ESRRG;CASZ1;KCTD1;CLVS1;JADE1;SEMA3C;AKAP6;ARID5B;MSI2;CDK5RAP2;KAZN;HDAC9;SEMA3A;PACS1;RBPJ;CNIH1;FARP1;CREB5;TLE3;SMG6;SLC25A13;TSPAN14;UBE2H;PFKP;IKZF2;ABLIM3;RPS6KA2;PALM2AKAP2;TOM1L2;FOXO3;SLIT3;PBX1;ARID1B;NEDD4L;DAB2IP;TRIM2;PSD3;LSAMP;ST6GAL1;SH3PXD2B;ZMIZ1;ASAP2;OSBPL10;CTNND1;MAST4;PDE4D;IQSEC1;ASAP1;LIPA;MAML3;ARHGEF4;RERE;ROBO1;GABBR2;AHCYL2;TBC1D14;MAPK10;AGAP1;PACSIN2;NAV2;RALGDS;PTPRF;TMCO1;TSPAN5;PAWR;STON2;ARHGEF10L;KDM2B;XXYLT1;FOXN3;CTNNBIP1;PLCB4;MTSS1;SIPA1L1;SLC8A1;PRDM11;TENM2;MB21D2;GNA12;EFNA5;PRKCE;TBCD;TNIP1;SCMH1;TULP4;AMOTL1;SEMA6D;CTIF;TBL1XR1;CAPN2;DLGAP4;EXT1;MAGI1;NECTIN1;EVL;ABCC5;SORBS2;MYO18A;AK2;IGF1R;PLEC;DMD;APP;LIMD1;STIM1;MBOAT2;TLN2;MRTFA;HK1;FKBP1A;FTO;PRDM2;DAAM1;MAP4K4;DIS3L2;ACSL3;MED15;SPTBN1;GATAD2A;RAPGEF1;AFAP1;RBMS3;SYN3;MPRIP;XYLT1;CMTM4;APBB2;CHCHD6;G3BP2;KCTD15;RGS3;ZBTB7C;TEX2;SLC22A23;KIF1B;SLC38A1;KDM4B;BCL11A;STK39;EHD1;SUSD4;RTN4;NRXN1;RALGPS1;MICAL3;RASAL2;TBC1D1;DTNB;DLC1;ZNF365;EEF2K;SLC9A1;TNS1;NCOR2;RABGAP1L;ZDHHC14;AFDN;TIAM1;EML1;ACOT7;ADGRA3;MYO1D;FNDC3B;SOGA1;TEAD1;BCR;PDXK;GCLC;GFOD1;GRIP1;SH3PXD2A;FBXW11;CDK6;CYRIB;MAEA;PAG1;MACROD2;CUX1;NDST1;GAS7;STAT3;DENND2B;HTRA1;ERC1;UTRN;EPB41L1;TRAPPC9	2	A,B,C,D,E
EGR1_1	0.37037037037037035	0.43124880474278066	0.22496609354031374	0.30896004369325436	1.0804070613618422	100	NAB2;CDKN1A;F3;LDLR;ATF3;VEGFA;WT1;CD44;IL2RB	2	A,B,C,D,E
IRF2_1	0.3712035995500562	0.431847351841123	0.06508775669173134	-0.3103662698582658	-1.0712173897798318	73	MDK;IKZF4;GAB1;ARID1B;ST6GAL1;KLHL8;PTMA;UBE2D3;FMR1;BBC3;PNRC2;HNRNPF;FAM13A;UBE2L6;ZNF566;ZC3HAV1;PRPSAP1;SLC25A22;GPBP1L1;ADAR;DPYSL2;SRBD1	2	A,B,C,D,E
ZBTB20_1	0.375	0.43588917525773196	0.22798720285044224	0.29735114565000226	1.1049746474125917	167	GEM;NR4A1;MIDEAS;ATF3;C12orf50;MT-ND6	2	A,B,C,D,E
ISX_1	0.37553648068669526	0.4361380758533036	0.06224904294985801	-0.2542856956798723	-1.045007353387159	476	CREBRF;PNRC1;SLC7A8;MFAP3L;VGLL4;H2AC8;RNF150;CPEB4;PTPN13;TPD52;FRMPD3;TMEM69;DEXI;FBXL7;GSTK1;MARCKS;CNGA3;GAB1;NKAPD1;RPS27A;TLE3;ASB8;VPS39;NRG1;MRRF;SERTM2;DPP8;FBXO25;CALCOCO1;C11orf58;SEC31A;LARP1;C6orf62;MPPED2;MLLT3;PDE4D;MAPK8;GUF1;SND1;USP1;GDI2;PSMB1;BTBD11;YWHAQ;C1orf122;DELE1;NAV1;HDHD2;NCAPD2;HMGN1;STON2;BLOC1S5;CCT8;BCAS3;STAMBP;REX1BD;C18orf32;CALM1;H2BC5;TNRC6C;DCAF11;CCDC115;COPA;SYT14;LMBRD2;LIMK2;PFDN4;LRRC4B;C5orf38;ZIC3;USP9Y;UTY;RICTOR;SMTNL2;GOLM1;CSNK1G1;FABP6;UHMK1;TECTA;DMD;STAT2;APP;DTD1;EPCAM;GSK3B;AMBRA1;ZNF382;CNTNAP5;MAGEF1;CLASP1;ADD1;TCP1;MDGA1;ARFGEF3;NUCB2;ETFA;VPS8;LDAH;IFI6;GOLT1B;ZNF280D;PSME3;CDK8;RIMS1;DICER1;BCAT1;ANKRD28;ZNF644;ZMYND11;FRMD4A;LAPTM4A;FBN3;HIPK3;DCP1A;METTL17;STS;WDR25;BET1;SLC38A1;ILF3;ACSF3;ARHGEF18;PNPO;FAM174C;PICALM;PARP2;PRPF8;ATP6V0A1;SPTLC2;UPF1;LMO2;ELP1;TP53BP1;DNTTIP2;ALDH1B1;MSL1;AKT2;HERC4;PIK3C3;VTI1A;PANK1;MGRN1;SLC30A10;EIF4G3;ZNF493;RANBP9;NPM2;MLLT6;CRISPLD1;CLSTN3;XDH;HSPA9;RAB3GAP1;ARMCX1;MED8;ZNF655;YIF1B;GAS7;GRK6;ATP9B;ZNF718;GPBP1;SELENOO	2	A,B,C,D,E
SP110_1	0.37677984665936476	0.43720680319907423	0.0630790410571939	-0.25880207386407506	-1.0467714911175157	390	SPRY1;ZFP14;PLXNC1;RBM12B;ZNF397;PAPOLG;CRBN;ZFP62;ZFP90;NCOA7;PHF21A;ELF2;RPS6KA3;SLC39A10;PRR3;ST8SIA4;ZNF525;TRIM27;NOL8;S100PBP;POLR3D;ANKRD10;RBM4;INPP4A;SUPT20H;RUFY3;ZBTB37;CNOT2;RALGDS;CNTNAP1;CYBC1;SHISA5;LPCAT1;PARP8;NUDCD1;HINFP;CDC42SE1;NSD3;DCP2;LIMK2;NAPB;ANKRD44;ATF7IP;CTDSP2;PPHLN1;TET2;TTC14;PCED1A;SUPT7L;RESF1;ZSCAN30;PGS1;IFNAR1;EVL;DDX55;DYRK2;SH3KBP1;TRIM69;STAT2;DENND4B;ZNF124;DTWD1;CD47;UBE2L6;TTBK2;EIF2AK2;TRAFD1;PHACTR1;MOSMO;POLD3;MED28;NBPF15;PKP4;CFLAR;ENGASE;CNOT6L;ZC3HAV1;CEP162;INTS4;ARGLU1;POLG2;ZNF841;AP3M2;ATP11C;ADAR;NIN;PTBP3;NDUFAF7;FLOT2;PML;ZNF217;MBD4;BET1;TNFRSF10B;ACIN1;DIP2A;ABCD4;SETDB1;MAP3K7;KSR1;MCUB;HDX;RALGAPA2;FAM149B1;ADCY7;BICD1;BIRC2;MPHOSPH8;APAF1;CREB1;TLR5;AKNA;RFX5;CEP170;DRAM2;HMBOX1;ATM;EDA2R;DMTF1;ATAD2B;FNTA;PIK3CD;POU2F2;MLLT6;ZNF550;RAD51D;GGA2;SNRNP48;CLSTN3;DDX23;TMPO;INTS8;C17orf67;GCA;MAST3;LGALS8	2	A,B,C,D,E
ONECUT1_1	0.3777267508610792	0.4379299862168296	0.06523530560177027	-0.3262473161232291	-1.0756810188354822	53	UNC5D;RAPGEF5;PDE4B;ARID5B;EIF3E;EXOC4;CHST9;IKZF2;PLEKHA5;ROBO1;RAPGEF6;CADM1;OLFM3	2	A,B,C,D,E
CEBPA_1	0.3783783783783784	0.43830988522769343	0.21925034670375515	0.2978625259122659	1.0397237679939557	111	CDKN1A;F3;LDLR;GADD45A;PER2;CXCR2;ALB;MSR1;APOB;CSF3R;ADH1B;CDK2;LEP;ABCB1;CFTR;MME;TF;ELN;SPI1;ENPP3;HAMP;IGF1;HNF4A;IGF2;CSF1	2	A,B,C,D,E
